,begin_dateTime_mpt,block_price,System Capability,asset_ID
3487,2023-02-01 00:00:00,910.0,330.0,CAL1
3488,2023-02-01 00:00:00,905.0,330.0,CAL1
3489,2023-02-01 00:00:00,185.15,330.0,CAL1
3490,2023-02-01 00:00:00,24.04,330.0,CAL1
3491,2023-02-01 00:00:00,23.04,330.0,CAL1
3492,2023-02-01 00:00:00,0.0,330.0,CAL1
3493,2023-02-01 01:00:00,910.0,330.0,CAL1
3494,2023-02-01 01:00:00,905.0,330.0,CAL1
3495,2023-02-01 01:00:00,185.15,330.0,CAL1
3496,2023-02-01 01:00:00,24.04,330.0,CAL1
3497,2023-02-01 01:00:00,23.04,330.0,CAL1
3498,2023-02-01 01:00:00,0.0,330.0,CAL1
3499,2023-02-01 02:00:00,910.0,330.0,CAL1
3500,2023-02-01 02:00:00,905.0,330.0,CAL1
3501,2023-02-01 02:00:00,185.15,330.0,CAL1
3502,2023-02-01 02:00:00,24.04,330.0,CAL1
3503,2023-02-01 02:00:00,23.04,330.0,CAL1
3504,2023-02-01 02:00:00,0.0,330.0,CAL1
3505,2023-02-01 03:00:00,910.0,330.0,CAL1
3506,2023-02-01 03:00:00,905.0,330.0,CAL1
3507,2023-02-01 03:00:00,185.15,330.0,CAL1
3508,2023-02-01 03:00:00,24.04,330.0,CAL1
3509,2023-02-01 03:00:00,23.04,330.0,CAL1
3510,2023-02-01 03:00:00,0.0,330.0,CAL1
3511,2023-02-01 04:00:00,910.0,330.0,CAL1
3512,2023-02-01 04:00:00,905.0,330.0,CAL1
3513,2023-02-01 04:00:00,185.15,330.0,CAL1
3514,2023-02-01 04:00:00,24.04,330.0,CAL1
3515,2023-02-01 04:00:00,23.04,330.0,CAL1
3516,2023-02-01 04:00:00,0.0,330.0,CAL1
3517,2023-02-01 05:00:00,910.0,330.0,CAL1
3518,2023-02-01 05:00:00,905.0,330.0,CAL1
3519,2023-02-01 05:00:00,185.15,330.0,CAL1
3520,2023-02-01 05:00:00,24.04,330.0,CAL1
3521,2023-02-01 05:00:00,23.04,330.0,CAL1
3522,2023-02-01 05:00:00,0.0,330.0,CAL1
3523,2023-02-01 06:00:00,910.0,330.0,CAL1
3524,2023-02-01 06:00:00,905.0,330.0,CAL1
3525,2023-02-01 06:00:00,185.15,330.0,CAL1
3526,2023-02-01 06:00:00,24.04,330.0,CAL1
3527,2023-02-01 06:00:00,23.04,330.0,CAL1
3528,2023-02-01 06:00:00,0.0,330.0,CAL1
3529,2023-02-01 07:00:00,910.0,330.0,CAL1
3530,2023-02-01 07:00:00,905.0,330.0,CAL1
3531,2023-02-01 07:00:00,25.04,330.0,CAL1
3532,2023-02-01 07:00:00,24.04,330.0,CAL1
3533,2023-02-01 07:00:00,23.04,330.0,CAL1
3534,2023-02-01 07:00:00,0.0,330.0,CAL1
3625,2023-02-01 23:00:00,910.0,330.0,CAL1
3626,2023-02-01 23:00:00,905.0,330.0,CAL1
3627,2023-02-01 23:00:00,25.04,330.0,CAL1
3628,2023-02-01 23:00:00,24.04,330.0,CAL1
3629,2023-02-01 23:00:00,23.04,330.0,CAL1
3630,2023-02-01 23:00:00,0.0,330.0,CAL1
3631,2023-02-02 00:00:00,910.0,330.0,CAL1
3632,2023-02-02 00:00:00,905.0,330.0,CAL1
3633,2023-02-02 00:00:00,24.09,330.0,CAL1
3634,2023-02-02 00:00:00,23.09,330.0,CAL1
3635,2023-02-02 00:00:00,22.09,330.0,CAL1
3636,2023-02-02 00:00:00,0.0,330.0,CAL1
3637,2023-02-02 01:00:00,910.0,330.0,CAL1
3638,2023-02-02 01:00:00,905.0,330.0,CAL1
3639,2023-02-02 01:00:00,24.09,330.0,CAL1
3640,2023-02-02 01:00:00,23.09,330.0,CAL1
3641,2023-02-02 01:00:00,22.09,330.0,CAL1
3642,2023-02-02 01:00:00,0.0,330.0,CAL1
3643,2023-02-02 02:00:00,910.0,330.0,CAL1
3644,2023-02-02 02:00:00,905.0,330.0,CAL1
3645,2023-02-02 02:00:00,24.09,330.0,CAL1
3646,2023-02-02 02:00:00,23.09,330.0,CAL1
3647,2023-02-02 02:00:00,22.09,330.0,CAL1
3648,2023-02-02 02:00:00,0.0,330.0,CAL1
3649,2023-02-02 03:00:00,910.0,330.0,CAL1
3650,2023-02-02 03:00:00,905.0,330.0,CAL1
3651,2023-02-02 03:00:00,24.09,330.0,CAL1
3652,2023-02-02 03:00:00,23.09,330.0,CAL1
3653,2023-02-02 03:00:00,22.09,330.0,CAL1
3654,2023-02-02 03:00:00,0.0,330.0,CAL1
3655,2023-02-02 04:00:00,910.0,330.0,CAL1
3656,2023-02-02 04:00:00,905.0,330.0,CAL1
3657,2023-02-02 04:00:00,24.09,330.0,CAL1
3658,2023-02-02 04:00:00,23.09,330.0,CAL1
3659,2023-02-02 04:00:00,22.09,330.0,CAL1
3660,2023-02-02 04:00:00,0.0,330.0,CAL1
3661,2023-02-02 05:00:00,910.0,330.0,CAL1
3662,2023-02-02 05:00:00,905.0,330.0,CAL1
3663,2023-02-02 05:00:00,24.09,330.0,CAL1
3664,2023-02-02 05:00:00,23.09,330.0,CAL1
3665,2023-02-02 05:00:00,22.09,330.0,CAL1
3666,2023-02-02 05:00:00,0.0,330.0,CAL1
3667,2023-02-02 06:00:00,910.0,330.0,CAL1
3668,2023-02-02 06:00:00,905.0,330.0,CAL1
3669,2023-02-02 06:00:00,24.09,330.0,CAL1
3670,2023-02-02 06:00:00,23.09,330.0,CAL1
3671,2023-02-02 06:00:00,22.09,330.0,CAL1
3672,2023-02-02 06:00:00,0.0,330.0,CAL1
3673,2023-02-02 07:00:00,46.3,330.0,CAL1
3674,2023-02-02 07:00:00,38.7,330.0,CAL1
3675,2023-02-02 07:00:00,24.09,330.0,CAL1
3676,2023-02-02 07:00:00,23.09,330.0,CAL1
3677,2023-02-02 07:00:00,22.09,330.0,CAL1
3678,2023-02-02 07:00:00,0.0,330.0,CAL1
3769,2023-02-02 23:00:00,910.0,330.0,CAL1
3770,2023-02-02 23:00:00,905.0,330.0,CAL1
3771,2023-02-02 23:00:00,143.15,330.0,CAL1
3772,2023-02-02 23:00:00,23.09,330.0,CAL1
3773,2023-02-02 23:00:00,22.09,330.0,CAL1
3774,2023-02-02 23:00:00,0.0,330.0,CAL1
3775,2023-02-03 00:00:00,999.98,330.0,CAL1
3776,2023-02-03 00:00:00,999.97,330.0,CAL1
3777,2023-02-03 00:00:00,125.15,330.0,CAL1
3778,2023-02-03 00:00:00,21.99,330.0,CAL1
3779,2023-02-03 00:00:00,20.99,330.0,CAL1
3780,2023-02-03 00:00:00,0.0,330.0,CAL1
3781,2023-02-03 01:00:00,999.98,330.0,CAL1
3782,2023-02-03 01:00:00,999.97,330.0,CAL1
3783,2023-02-03 01:00:00,125.15,330.0,CAL1
3784,2023-02-03 01:00:00,21.99,330.0,CAL1
3785,2023-02-03 01:00:00,20.99,330.0,CAL1
3786,2023-02-03 01:00:00,0.0,330.0,CAL1
3787,2023-02-03 02:00:00,999.98,330.0,CAL1
3788,2023-02-03 02:00:00,999.97,330.0,CAL1
3789,2023-02-03 02:00:00,125.15,330.0,CAL1
3790,2023-02-03 02:00:00,21.99,330.0,CAL1
3791,2023-02-03 02:00:00,20.99,330.0,CAL1
3792,2023-02-03 02:00:00,0.0,330.0,CAL1
3793,2023-02-03 03:00:00,999.98,330.0,CAL1
3794,2023-02-03 03:00:00,999.97,330.0,CAL1
3795,2023-02-03 03:00:00,125.15,330.0,CAL1
3796,2023-02-03 03:00:00,21.99,330.0,CAL1
3797,2023-02-03 03:00:00,20.99,330.0,CAL1
3798,2023-02-03 03:00:00,0.0,330.0,CAL1
3799,2023-02-03 04:00:00,999.98,330.0,CAL1
3800,2023-02-03 04:00:00,999.97,330.0,CAL1
3801,2023-02-03 04:00:00,125.15,330.0,CAL1
3802,2023-02-03 04:00:00,21.99,330.0,CAL1
3803,2023-02-03 04:00:00,20.99,330.0,CAL1
3804,2023-02-03 04:00:00,0.0,330.0,CAL1
3805,2023-02-03 05:00:00,999.98,330.0,CAL1
3806,2023-02-03 05:00:00,999.97,330.0,CAL1
3807,2023-02-03 05:00:00,125.15,330.0,CAL1
3808,2023-02-03 05:00:00,21.99,330.0,CAL1
3809,2023-02-03 05:00:00,20.99,330.0,CAL1
3810,2023-02-03 05:00:00,0.0,330.0,CAL1
3811,2023-02-03 06:00:00,999.98,330.0,CAL1
3812,2023-02-03 06:00:00,999.97,330.0,CAL1
3813,2023-02-03 06:00:00,125.15,330.0,CAL1
3814,2023-02-03 06:00:00,21.99,330.0,CAL1
3815,2023-02-03 06:00:00,20.99,330.0,CAL1
3816,2023-02-03 06:00:00,0.0,330.0,CAL1
3817,2023-02-03 07:00:00,999.98,330.0,CAL1
3818,2023-02-03 07:00:00,999.97,330.0,CAL1
3819,2023-02-03 07:00:00,22.99,330.0,CAL1
3820,2023-02-03 07:00:00,21.99,330.0,CAL1
3821,2023-02-03 07:00:00,20.99,330.0,CAL1
3822,2023-02-03 07:00:00,0.0,330.0,CAL1
3913,2023-02-03 23:00:00,999.98,330.0,CAL1
3914,2023-02-03 23:00:00,999.97,330.0,CAL1
3915,2023-02-03 23:00:00,125.15,330.0,CAL1
3916,2023-02-03 23:00:00,21.99,330.0,CAL1
3917,2023-02-03 23:00:00,20.99,330.0,CAL1
3918,2023-02-03 23:00:00,0.0,330.0,CAL1
3919,2023-02-04 00:00:00,999.98,330.0,CAL1
3920,2023-02-04 00:00:00,999.97,330.0,CAL1
3921,2023-02-04 00:00:00,125.15,330.0,CAL1
3922,2023-02-04 00:00:00,21.09,330.0,CAL1
3923,2023-02-04 00:00:00,20.09,330.0,CAL1
3924,2023-02-04 00:00:00,0.0,330.0,CAL1
3925,2023-02-04 01:00:00,999.98,330.0,CAL1
3926,2023-02-04 01:00:00,999.97,330.0,CAL1
3927,2023-02-04 01:00:00,125.15,330.0,CAL1
3928,2023-02-04 01:00:00,21.09,330.0,CAL1
3929,2023-02-04 01:00:00,20.09,330.0,CAL1
3930,2023-02-04 01:00:00,0.0,330.0,CAL1
3931,2023-02-04 02:00:00,999.98,330.0,CAL1
3932,2023-02-04 02:00:00,999.97,330.0,CAL1
3933,2023-02-04 02:00:00,125.15,330.0,CAL1
3934,2023-02-04 02:00:00,21.09,330.0,CAL1
3935,2023-02-04 02:00:00,20.09,330.0,CAL1
3936,2023-02-04 02:00:00,0.0,330.0,CAL1
3937,2023-02-04 03:00:00,999.98,330.0,CAL1
3938,2023-02-04 03:00:00,999.97,330.0,CAL1
3939,2023-02-04 03:00:00,125.15,330.0,CAL1
3940,2023-02-04 03:00:00,21.09,330.0,CAL1
3941,2023-02-04 03:00:00,20.09,330.0,CAL1
3942,2023-02-04 03:00:00,0.0,330.0,CAL1
3943,2023-02-04 04:00:00,999.98,330.0,CAL1
3944,2023-02-04 04:00:00,999.97,330.0,CAL1
3945,2023-02-04 04:00:00,125.15,330.0,CAL1
3946,2023-02-04 04:00:00,21.09,330.0,CAL1
3947,2023-02-04 04:00:00,20.09,330.0,CAL1
3948,2023-02-04 04:00:00,0.0,330.0,CAL1
3949,2023-02-04 05:00:00,999.98,330.0,CAL1
3950,2023-02-04 05:00:00,999.97,330.0,CAL1
3951,2023-02-04 05:00:00,125.15,330.0,CAL1
3952,2023-02-04 05:00:00,21.09,330.0,CAL1
3953,2023-02-04 05:00:00,20.09,330.0,CAL1
3954,2023-02-04 05:00:00,0.0,330.0,CAL1
3955,2023-02-04 06:00:00,999.98,330.0,CAL1
3956,2023-02-04 06:00:00,999.97,330.0,CAL1
3957,2023-02-04 06:00:00,125.15,330.0,CAL1
3958,2023-02-04 06:00:00,21.09,330.0,CAL1
3959,2023-02-04 06:00:00,20.09,330.0,CAL1
3960,2023-02-04 06:00:00,0.0,330.0,CAL1
3961,2023-02-04 07:00:00,999.98,330.0,CAL1
3962,2023-02-04 07:00:00,999.97,330.0,CAL1
3963,2023-02-04 07:00:00,125.15,330.0,CAL1
3964,2023-02-04 07:00:00,21.09,330.0,CAL1
3965,2023-02-04 07:00:00,20.09,330.0,CAL1
3966,2023-02-04 07:00:00,0.0,330.0,CAL1
4057,2023-02-04 23:00:00,999.98,330.0,CAL1
4058,2023-02-04 23:00:00,999.97,330.0,CAL1
4059,2023-02-04 23:00:00,125.15,330.0,CAL1
4060,2023-02-04 23:00:00,21.09,330.0,CAL1
4061,2023-02-04 23:00:00,20.09,330.0,CAL1
4062,2023-02-04 23:00:00,0.0,330.0,CAL1
4063,2023-02-05 00:00:00,999.98,330.0,CAL1
4064,2023-02-05 00:00:00,999.97,330.0,CAL1
4065,2023-02-05 00:00:00,125.15,330.0,CAL1
4066,2023-02-05 00:00:00,20.7,330.0,CAL1
4067,2023-02-05 00:00:00,19.7,330.0,CAL1
4068,2023-02-05 00:00:00,0.0,330.0,CAL1
4069,2023-02-05 01:00:00,999.98,330.0,CAL1
4070,2023-02-05 01:00:00,999.97,330.0,CAL1
4071,2023-02-05 01:00:00,125.15,330.0,CAL1
4072,2023-02-05 01:00:00,20.7,330.0,CAL1
4073,2023-02-05 01:00:00,19.7,330.0,CAL1
4074,2023-02-05 01:00:00,0.0,330.0,CAL1
4075,2023-02-05 02:00:00,999.98,330.0,CAL1
4076,2023-02-05 02:00:00,999.97,330.0,CAL1
4077,2023-02-05 02:00:00,125.15,330.0,CAL1
4078,2023-02-05 02:00:00,20.7,330.0,CAL1
4079,2023-02-05 02:00:00,19.7,330.0,CAL1
4080,2023-02-05 02:00:00,0.0,330.0,CAL1
4081,2023-02-05 03:00:00,999.98,330.0,CAL1
4082,2023-02-05 03:00:00,999.97,330.0,CAL1
4083,2023-02-05 03:00:00,125.15,330.0,CAL1
4084,2023-02-05 03:00:00,20.7,330.0,CAL1
4085,2023-02-05 03:00:00,19.7,330.0,CAL1
4086,2023-02-05 03:00:00,0.0,330.0,CAL1
4087,2023-02-05 04:00:00,999.98,330.0,CAL1
4088,2023-02-05 04:00:00,999.97,330.0,CAL1
4089,2023-02-05 04:00:00,125.15,330.0,CAL1
4090,2023-02-05 04:00:00,20.7,330.0,CAL1
4091,2023-02-05 04:00:00,19.7,330.0,CAL1
4092,2023-02-05 04:00:00,0.0,330.0,CAL1
4093,2023-02-05 05:00:00,999.98,330.0,CAL1
4094,2023-02-05 05:00:00,999.97,330.0,CAL1
4095,2023-02-05 05:00:00,125.15,330.0,CAL1
4096,2023-02-05 05:00:00,20.7,330.0,CAL1
4097,2023-02-05 05:00:00,19.7,330.0,CAL1
4098,2023-02-05 05:00:00,0.0,330.0,CAL1
4099,2023-02-05 06:00:00,999.98,330.0,CAL1
4100,2023-02-05 06:00:00,999.97,330.0,CAL1
4101,2023-02-05 06:00:00,125.15,330.0,CAL1
4102,2023-02-05 06:00:00,20.7,330.0,CAL1
4103,2023-02-05 06:00:00,19.7,330.0,CAL1
4104,2023-02-05 06:00:00,0.0,330.0,CAL1
4105,2023-02-05 07:00:00,999.98,330.0,CAL1
4106,2023-02-05 07:00:00,999.97,330.0,CAL1
4107,2023-02-05 07:00:00,125.15,330.0,CAL1
4108,2023-02-05 07:00:00,20.7,330.0,CAL1
4109,2023-02-05 07:00:00,19.7,330.0,CAL1
4110,2023-02-05 07:00:00,0.0,330.0,CAL1
4201,2023-02-05 23:00:00,999.98,330.0,CAL1
4202,2023-02-05 23:00:00,999.97,330.0,CAL1
4203,2023-02-05 23:00:00,125.15,330.0,CAL1
4204,2023-02-05 23:00:00,20.7,330.0,CAL1
4205,2023-02-05 23:00:00,19.7,330.0,CAL1
4206,2023-02-05 23:00:00,0.0,330.0,CAL1
4207,2023-02-06 00:00:00,910.0,330.0,CAL1
4208,2023-02-06 00:00:00,905.0,330.0,CAL1
4209,2023-02-06 00:00:00,185.15,330.0,CAL1
4210,2023-02-06 00:00:00,21.36,330.0,CAL1
4211,2023-02-06 00:00:00,20.36,330.0,CAL1
4212,2023-02-06 00:00:00,0.0,330.0,CAL1
4213,2023-02-06 01:00:00,910.0,330.0,CAL1
4214,2023-02-06 01:00:00,905.0,330.0,CAL1
4215,2023-02-06 01:00:00,185.15,330.0,CAL1
4216,2023-02-06 01:00:00,21.36,330.0,CAL1
4217,2023-02-06 01:00:00,20.36,330.0,CAL1
4218,2023-02-06 01:00:00,0.0,330.0,CAL1
4219,2023-02-06 02:00:00,910.0,330.0,CAL1
4220,2023-02-06 02:00:00,905.0,330.0,CAL1
4221,2023-02-06 02:00:00,185.15,330.0,CAL1
4222,2023-02-06 02:00:00,21.36,330.0,CAL1
