,Unnamed: 0,begin_dateTime_mpt,block_price,System Capability,asset_ID
23228,23228,2023-06-22 07:00:00,999.99,330.0,CAL1
23229,23229,2023-06-22 07:00:00,20.64,330.0,CAL1
23230,23230,2023-06-22 07:00:00,19.64,330.0,CAL1
23231,23231,2023-06-22 07:00:00,18.64,330.0,CAL1
23232,23232,2023-06-22 07:00:00,0.0,330.0,CAL1
23360,23360,2023-06-23 07:00:00,35.0,330.0,CAL1
23361,23361,2023-06-23 07:00:00,34.0,330.0,CAL1
23362,23362,2023-06-23 07:00:00,22.06,330.0,CAL1
23363,23363,2023-06-23 07:00:00,21.06,330.0,CAL1
23364,23364,2023-06-23 07:00:00,20.06,330.0,CAL1
23365,23365,2023-06-23 07:00:00,0.0,330.0,CAL1
23504,23504,2023-06-24 07:00:00,999.98,330.0,CAL1
23505,23505,2023-06-24 07:00:00,999.97,330.0,CAL1
23506,23506,2023-06-24 07:00:00,378.15,330.0,CAL1
23507,23507,2023-06-24 07:00:00,374.15,330.0,CAL1
23508,23508,2023-06-24 07:00:00,19.99,330.0,CAL1
23509,23509,2023-06-24 07:00:00,0.0,330.0,CAL1
23648,23648,2023-06-25 07:00:00,999.98,330.0,CAL1
23649,23649,2023-06-25 07:00:00,999.97,330.0,CAL1
23650,23650,2023-06-25 07:00:00,351.0,330.0,CAL1
23651,23651,2023-06-25 07:00:00,350.0,330.0,CAL1
23652,23652,2023-06-25 07:00:00,19.58,330.0,CAL1
23653,23653,2023-06-25 07:00:00,0.0,330.0,CAL1
23782,23782,2023-06-26 07:00:00,999.98,330.0,CAL1
23783,23783,2023-06-26 07:00:00,999.97,330.0,CAL1
23784,23784,2023-06-26 07:00:00,999.96,330.0,CAL1
23785,23785,2023-06-26 07:00:00,20.31,330.0,CAL1
23786,23786,2023-06-26 07:00:00,19.31,330.0,CAL1
23787,23787,2023-06-26 07:00:00,0.0,330.0,CAL1
23924,23924,2023-06-27 07:00:00,40.24,330.0,CAL1
23925,23925,2023-06-27 07:00:00,32.97,330.0,CAL1
23926,23926,2023-06-27 07:00:00,21.66,330.0,CAL1
23927,23927,2023-06-27 07:00:00,20.25,330.0,CAL1
23928,23928,2023-06-27 07:00:00,19.23,330.0,CAL1
23929,23929,2023-06-27 07:00:00,0.0,330.0,CAL1
24066,24066,2023-06-28 07:00:00,35.16,330.0,CAL1
24067,24067,2023-06-28 07:00:00,35.15,330.0,CAL1
24068,24068,2023-06-28 07:00:00,24.66,330.0,CAL1
24069,24069,2023-06-28 07:00:00,22.33,330.0,CAL1
24070,24070,2023-06-28 07:00:00,21.01,330.0,CAL1
24071,24071,2023-06-28 07:00:00,0.0,330.0,CAL1
24208,24208,2023-06-29 07:00:00,34.27,330.0,CAL1
24209,24209,2023-06-29 07:00:00,34.26,330.0,CAL1
24210,24210,2023-06-29 07:00:00,22.27,330.0,CAL1
24211,24211,2023-06-29 07:00:00,21.27,330.0,CAL1
24212,24212,2023-06-29 07:00:00,20.27,330.0,CAL1
24213,24213,2023-06-29 07:00:00,0.0,330.0,CAL1
24350,24350,2023-06-30 07:00:00,41.58,330.0,CAL1
24351,24351,2023-06-30 07:00:00,33.94,330.0,CAL1
24352,24352,2023-06-30 07:00:00,22.0,330.0,CAL1
24353,24353,2023-06-30 07:00:00,21.0,330.0,CAL1
24354,24354,2023-06-30 07:00:00,20.0,330.0,CAL1
24355,24355,2023-06-30 07:00:00,0.0,330.0,CAL1
24499,24499,2023-01-01 07:00:00,999.99,299.0,CMH1
24500,24500,2023-01-01 07:00:00,115.0,299.0,CMH1
24501,24501,2023-01-01 07:00:00,75.0,299.0,CMH1
24502,24502,2023-01-01 07:00:00,60.0,299.0,CMH1
24503,24503,2023-01-01 07:00:00,45.0,299.0,CMH1
24504,24504,2023-01-01 07:00:00,40.65,299.0,CMH1
24505,24505,2023-01-01 07:00:00,0.0,299.0,CMH1
24667,24667,2023-01-02 07:00:00,999.99,299.0,CMH1
24668,24668,2023-01-02 07:00:00,120.0,299.0,CMH1
24669,24669,2023-01-02 07:00:00,90.0,299.0,CMH1
24670,24670,2023-01-02 07:00:00,65.0,299.0,CMH1
24671,24671,2023-01-02 07:00:00,50.0,299.0,CMH1
24672,24672,2023-01-02 07:00:00,45.65,299.0,CMH1
24673,24673,2023-01-02 07:00:00,0.0,299.0,CMH1
24835,24835,2023-01-03 07:00:00,999.99,299.0,CMH1
24836,24836,2023-01-03 07:00:00,120.0,299.0,CMH1
24837,24837,2023-01-03 07:00:00,80.0,299.0,CMH1
24838,24838,2023-01-03 07:00:00,65.0,299.0,CMH1
24839,24839,2023-01-03 07:00:00,50.0,299.0,CMH1
24840,24840,2023-01-03 07:00:00,45.65,299.0,CMH1
24841,24841,2023-01-03 07:00:00,0.0,299.0,CMH1
25003,25003,2023-01-04 07:00:00,999.99,299.0,CMH1
25004,25004,2023-01-04 07:00:00,115.0,299.0,CMH1
25005,25005,2023-01-04 07:00:00,75.0,299.0,CMH1
25006,25006,2023-01-04 07:00:00,60.0,299.0,CMH1
25007,25007,2023-01-04 07:00:00,45.0,299.0,CMH1
25008,25008,2023-01-04 07:00:00,40.65,299.0,CMH1
25009,25009,2023-01-04 07:00:00,0.0,299.0,CMH1
25171,25171,2023-01-05 07:00:00,999.99,299.0,CMH1
25172,25172,2023-01-05 07:00:00,115.0,299.0,CMH1
25173,25173,2023-01-05 07:00:00,75.0,299.0,CMH1
25174,25174,2023-01-05 07:00:00,60.0,299.0,CMH1
25175,25175,2023-01-05 07:00:00,50.0,299.0,CMH1
25176,25176,2023-01-05 07:00:00,45.65,299.0,CMH1
25177,25177,2023-01-05 07:00:00,0.0,299.0,CMH1
25338,25338,2023-01-06 07:00:00,999.99,299.0,CMH1
25339,25339,2023-01-06 07:00:00,117.0,299.0,CMH1
25340,25340,2023-01-06 07:00:00,77.0,299.0,CMH1
25341,25341,2023-01-06 07:00:00,62.0,299.0,CMH1
25342,25342,2023-01-06 07:00:00,47.0,299.0,CMH1
25343,25343,2023-01-06 07:00:00,42.65,299.0,CMH1
25344,25344,2023-01-06 07:00:00,0.0,299.0,CMH1
25506,25506,2023-01-07 07:00:00,999.99,299.0,CMH1
25507,25507,2023-01-07 07:00:00,85.0,299.0,CMH1
25508,25508,2023-01-07 07:00:00,60.0,299.0,CMH1
25509,25509,2023-01-07 07:00:00,50.0,299.0,CMH1
25510,25510,2023-01-07 07:00:00,40.0,299.0,CMH1
25511,25511,2023-01-07 07:00:00,35.65,299.0,CMH1
25512,25512,2023-01-07 07:00:00,0.0,299.0,CMH1
25674,25674,2023-01-08 07:00:00,999.99,299.0,CMH1
25675,25675,2023-01-08 07:00:00,85.0,299.0,CMH1
25676,25676,2023-01-08 07:00:00,60.0,299.0,CMH1
25677,25677,2023-01-08 07:00:00,50.0,299.0,CMH1
25678,25678,2023-01-08 07:00:00,40.0,299.0,CMH1
25679,25679,2023-01-08 07:00:00,35.65,299.0,CMH1
25680,25680,2023-01-08 07:00:00,0.0,299.0,CMH1
25842,25842,2023-01-09 07:00:00,999.99,299.0,CMH1
25843,25843,2023-01-09 07:00:00,85.0,299.0,CMH1
25844,25844,2023-01-09 07:00:00,60.0,299.0,CMH1
25845,25845,2023-01-09 07:00:00,50.0,299.0,CMH1
25846,25846,2023-01-09 07:00:00,40.0,299.0,CMH1
25847,25847,2023-01-09 07:00:00,35.65,299.0,CMH1
25848,25848,2023-01-09 07:00:00,0.0,299.0,CMH1
26010,26010,2023-01-10 07:00:00,999.99,299.0,CMH1
26011,26011,2023-01-10 07:00:00,110.0,299.0,CMH1
26012,26012,2023-01-10 07:00:00,70.0,299.0,CMH1
26013,26013,2023-01-10 07:00:00,60.0,299.0,CMH1
26014,26014,2023-01-10 07:00:00,50.0,299.0,CMH1
26015,26015,2023-01-10 07:00:00,45.65,299.0,CMH1
26016,26016,2023-01-10 07:00:00,0.0,299.0,CMH1
26171,26171,2023-01-11 07:00:00,999.99,299.0,CMH1
26172,26172,2023-01-11 07:00:00,110.0,299.0,CMH1
26173,26173,2023-01-11 07:00:00,70.0,299.0,CMH1
26174,26174,2023-01-11 07:00:00,60.0,299.0,CMH1
26175,26175,2023-01-11 07:00:00,50.0,299.0,CMH1
26176,26176,2023-01-11 07:00:00,45.65,299.0,CMH1
26177,26177,2023-01-11 07:00:00,0.0,299.0,CMH1
26339,26339,2023-01-12 07:00:00,999.99,299.0,CMH1
26340,26340,2023-01-12 07:00:00,110.0,299.0,CMH1
26341,26341,2023-01-12 07:00:00,95.0,299.0,CMH1
26342,26342,2023-01-12 07:00:00,85.0,299.0,CMH1
26343,26343,2023-01-12 07:00:00,40.0,299.0,CMH1
26344,26344,2023-01-12 07:00:00,35.65,299.0,CMH1
26345,26345,2023-01-12 07:00:00,0.0,299.0,CMH1
26507,26507,2023-01-13 07:00:00,999.99,299.0,CMH1
26508,26508,2023-01-13 07:00:00,115.0,299.0,CMH1
26509,26509,2023-01-13 07:00:00,100.0,299.0,CMH1
26510,26510,2023-01-13 07:00:00,65.0,299.0,CMH1
26511,26511,2023-01-13 07:00:00,40.0,299.0,CMH1
26512,26512,2023-01-13 07:00:00,35.65,299.0,CMH1
26513,26513,2023-01-13 07:00:00,0.0,299.0,CMH1
26675,26675,2023-01-14 07:00:00,999.99,299.0,CMH1
26676,26676,2023-01-14 07:00:00,115.0,299.0,CMH1
26677,26677,2023-01-14 07:00:00,100.0,299.0,CMH1
26678,26678,2023-01-14 07:00:00,65.0,299.0,CMH1
26679,26679,2023-01-14 07:00:00,40.0,299.0,CMH1
26680,26680,2023-01-14 07:00:00,35.65,299.0,CMH1
26681,26681,2023-01-14 07:00:00,0.0,299.0,CMH1
26843,26843,2023-01-15 07:00:00,999.99,299.0,CMH1
26844,26844,2023-01-15 07:00:00,115.0,299.0,CMH1
26845,26845,2023-01-15 07:00:00,100.0,299.0,CMH1
26846,26846,2023-01-15 07:00:00,65.0,299.0,CMH1
26847,26847,2023-01-15 07:00:00,40.0,299.0,CMH1
26848,26848,2023-01-15 07:00:00,35.65,299.0,CMH1
26849,26849,2023-01-15 07:00:00,0.0,299.0,CMH1
27011,27011,2023-01-16 07:00:00,999.99,299.0,CMH1
27012,27012,2023-01-16 07:00:00,115.0,299.0,CMH1
27013,27013,2023-01-16 07:00:00,100.0,299.0,CMH1
27014,27014,2023-01-16 07:00:00,65.0,299.0,CMH1
27015,27015,2023-01-16 07:00:00,40.0,299.0,CMH1
27016,27016,2023-01-16 07:00:00,35.65,299.0,CMH1
27017,27017,2023-01-16 07:00:00,0.0,299.0,CMH1
27179,27179,2023-01-17 07:00:00,999.99,299.0,CMH1
27180,27180,2023-01-17 07:00:00,115.0,299.0,CMH1
27181,27181,2023-01-17 07:00:00,100.0,299.0,CMH1
27182,27182,2023-01-17 07:00:00,65.0,299.0,CMH1
27183,27183,2023-01-17 07:00:00,40.0,299.0,CMH1
27184,27184,2023-01-17 07:00:00,35.65,299.0,CMH1
27185,27185,2023-01-17 07:00:00,0.0,299.0,CMH1
27347,27347,2023-01-18 07:00:00,999.99,299.0,CMH1
27348,27348,2023-01-18 07:00:00,115.0,299.0,CMH1
27349,27349,2023-01-18 07:00:00,100.0,299.0,CMH1
27350,27350,2023-01-18 07:00:00,65.0,299.0,CMH1
27351,27351,2023-01-18 07:00:00,42.5,299.0,CMH1
27352,27352,2023-01-18 07:00:00,38.15,299.0,CMH1
27353,27353,2023-01-18 07:00:00,0.0,299.0,CMH1
27515,27515,2023-01-19 07:00:00,999.99,299.0,CMH1
27516,27516,2023-01-19 07:00:00,110.0,299.0,CMH1
27517,27517,2023-01-19 07:00:00,70.0,299.0,CMH1
27518,27518,2023-01-19 07:00:00,55.0,299.0,CMH1
27519,27519,2023-01-19 07:00:00,40.0,299.0,CMH1
27520,27520,2023-01-19 07:00:00,35.65,299.0,CMH1
27521,27521,2023-01-19 07:00:00,0.0,299.0,CMH1
27683,27683,2023-01-20 07:00:00,999.99,299.0,CMH1
27684,27684,2023-01-20 07:00:00,110.0,299.0,CMH1
27685,27685,2023-01-20 07:00:00,70.0,299.0,CMH1
27686,27686,2023-01-20 07:00:00,55.0,299.0,CMH1
27687,27687,2023-01-20 07:00:00,40.0,299.0,CMH1
27688,27688,2023-01-20 07:00:00,35.65,299.0,CMH1
27689,27689,2023-01-20 07:00:00,0.0,299.0,CMH1
27851,27851,2023-01-21 07:00:00,999.99,299.0,CMH1
27852,27852,2023-01-21 07:00:00,100.0,299.0,CMH1
27853,27853,2023-01-21 07:00:00,60.0,299.0,CMH1
27854,27854,2023-01-21 07:00:00,50.0,299.0,CMH1
27855,27855,2023-01-21 07:00:00,40.0,299.0,CMH1
27856,27856,2023-01-21 07:00:00,35.65,299.0,CMH1
27857,27857,2023-01-21 07:00:00,0.0,299.0,CMH1
28019,28019,2023-01-22 07:00:00,999.99,299.0,CMH1
28020,28020,2023-01-22 07:00:00,100.0,299.0,CMH1
28021,28021,2023-01-22 07:00:00,60.0,299.0,CMH1
28022,28022,2023-01-22 07:00:00,50.0,299.0,CMH1
28023,28023,2023-01-22 07:00:00,40.0,299.0,CMH1
28024,28024,2023-01-22 07:00:00,35.65,299.0,CMH1
28025,28025,2023-01-22 07:00:00,0.0,299.0,CMH1
28187,28187,2023-01-23 07:00:00,999.99,299.0,CMH1
28188,28188,2023-01-23 07:00:00,100.0,299.0,CMH1
28189,28189,2023-01-23 07:00:00,60.0,299.0,CMH1
28190,28190,2023-01-23 07:00:00,50.0,299.0,CMH1
28191,28191,2023-01-23 07:00:00,40.0,299.0,CMH1
28192,28192,2023-01-23 07:00:00,35.65,299.0,CMH1
28193,28193,2023-01-23 07:00:00,0.0,299.0,CMH1
28349,28349,2023-01-24 07:00:00,999.99,299.0,CMH1
28350,28350,2023-01-24 07:00:00,110.0,299.0,CMH1
28351,28351,2023-01-24 07:00:00,70.0,299.0,CMH1
28352,28352,2023-01-24 07:00:00,55.0,299.0,CMH1
28353,28353,2023-01-24 07:00:00,40.0,299.0,CMH1
28354,28354,2023-01-24 07:00:00,35.65,299.0,CMH1
28355,28355,2023-01-24 07:00:00,0.0,299.0,CMH1
28517,28517,2023-01-25 07:00:00,999.99,299.0,CMH1
28518,28518,2023-01-25 07:00:00,110.0,299.0,CMH1
28519,28519,2023-01-25 07:00:00,60.0,299.0,CMH1
28520,28520,2023-01-25 07:00:00,55.0,299.0,CMH1
28521,28521,2023-01-25 07:00:00,40.0,299.0,CMH1
28522,28522,2023-01-25 07:00:00,35.65,299.0,CMH1
28523,28523,2023-01-25 07:00:00,0.0,299.0,CMH1
28685,28685,2023-01-26 07:00:00,115.0,299.0,CMH1
28686,28686,2023-01-26 07:00:00,40.0,299.0,CMH1
28687,28687,2023-01-26 07:00:00,35.65,299.0,CMH1
28688,28688,2023-01-26 07:00:00,0.0,299.0,CMH1
28836,28836,2023-01-27 07:00:00,999.99,299.0,CMH1
28837,28837,2023-01-27 07:00:00,110.0,299.0,CMH1
28838,28838,2023-01-27 07:00:00,85.0,299.0,CMH1
28839,28839,2023-01-27 07:00:00,65.0,299.0,CMH1
28840,28840,2023-01-27 07:00:00,40.0,299.0,CMH1
28841,28841,2023-01-27 07:00:00,35.65,299.0,CMH1
28842,28842,2023-01-27 07:00:00,0.0,299.0,CMH1
29004,29004,2023-01-28 07:00:00,999.99,299.0,CMH1
29005,29005,2023-01-28 07:00:00,110.0,299.0,CMH1
29006,29006,2023-01-28 07:00:00,85.0,299.0,CMH1
29007,29007,2023-01-28 07:00:00,65.0,299.0,CMH1
29008,29008,2023-01-28 07:00:00,40.0,299.0,CMH1
29009,29009,2023-01-28 07:00:00,35.65,299.0,CMH1
29010,29010,2023-01-28 07:00:00,0.0,299.0,CMH1
29172,29172,2023-01-29 07:00:00,999.99,299.0,CMH1
29173,29173,2023-01-29 07:00:00,110.0,299.0,CMH1
29174,29174,2023-01-29 07:00:00,85.0,299.0,CMH1
29175,29175,2023-01-29 07:00:00,50.0,299.0,CMH1
29176,29176,2023-01-29 07:00:00,40.0,299.0,CMH1
29177,29177,2023-01-29 07:00:00,35.65,299.0,CMH1
29178,29178,2023-01-29 07:00:00,0.0,299.0,CMH1
29340,29340,2023-01-30 07:00:00,999.99,299.0,CMH1
29341,29341,2023-01-30 07:00:00,110.0,299.0,CMH1
29342,29342,2023-01-30 07:00:00,85.0,299.0,CMH1
29343,29343,2023-01-30 07:00:00,50.0,299.0,CMH1
29344,29344,2023-01-30 07:00:00,40.0,299.0,CMH1
29345,29345,2023-01-30 07:00:00,35.65,299.0,CMH1
29346,29346,2023-01-30 07:00:00,0.0,299.0,CMH1
29508,29508,2023-01-31 07:00:00,999.99,299.0,CMH1
29509,29509,2023-01-31 07:00:00,100.0,299.0,CMH1
29510,29510,2023-01-31 07:00:00,75.0,299.0,CMH1
29511,29511,2023-01-31 07:00:00,35.0,299.0,CMH1
29512,29512,2023-01-31 07:00:00,34.0,299.0,CMH1
29513,29513,2023-01-31 07:00:00,33.15,299.0,CMH1
29514,29514,2023-01-31 07:00:00,0.0,299.0,CMH1
29676,29676,2023-02-01 07:00:00,999.99,299.0,CMH1
29677,29677,2023-02-01 07:00:00,90.0,299.0,CMH1
29678,29678,2023-02-01 07:00:00,70.0,299.0,CMH1
29679,29679,2023-02-01 07:00:00,45.0,299.0,CMH1
29680,29680,2023-02-01 07:00:00,35.0,299.0,CMH1
29681,29681,2023-02-01 07:00:00,30.65,299.0,CMH1
29682,29682,2023-02-01 07:00:00,0.0,299.0,CMH1
29844,29844,2023-02-02 07:00:00,999.99,299.0,CMH1
29845,29845,2023-02-02 07:00:00,998.0,299.0,CMH1
29846,29846,2023-02-02 07:00:00,997.0,299.0,CMH1
29847,29847,2023-02-02 07:00:00,996.0,299.0,CMH1
29848,29848,2023-02-02 07:00:00,35.0,299.0,CMH1
29849,29849,2023-02-02 07:00:00,30.65,299.0,CMH1
29850,29850,2023-02-02 07:00:00,0.0,299.0,CMH1
30009,30009,2023-02-03 07:00:00,999.99,299.0,CMH1
30010,30010,2023-02-03 07:00:00,135.0,299.0,CMH1
30011,30011,2023-02-03 07:00:00,105.0,299.0,CMH1
30012,30012,2023-02-03 07:00:00,45.0,299.0,CMH1
30013,30013,2023-02-03 07:00:00,35.0,299.0,CMH1
30014,30014,2023-02-03 07:00:00,30.65,299.0,CMH1
30015,30015,2023-02-03 07:00:00,0.0,299.0,CMH1
30177,30177,2023-02-04 07:00:00,999.99,299.0,CMH1
30178,30178,2023-02-04 07:00:00,135.0,299.0,CMH1
30179,30179,2023-02-04 07:00:00,105.0,299.0,CMH1
30180,30180,2023-02-04 07:00:00,50.0,299.0,CMH1
30181,30181,2023-02-04 07:00:00,35.0,299.0,CMH1
30182,30182,2023-02-04 07:00:00,30.65,299.0,CMH1
30183,30183,2023-02-04 07:00:00,0.0,299.0,CMH1
30345,30345,2023-02-05 07:00:00,999.99,299.0,CMH1
30346,30346,2023-02-05 07:00:00,125.0,299.0,CMH1
30347,30347,2023-02-05 07:00:00,90.0,299.0,CMH1
30348,30348,2023-02-05 07:00:00,50.0,299.0,CMH1
30349,30349,2023-02-05 07:00:00,35.0,299.0,CMH1
30350,30350,2023-02-05 07:00:00,30.65,299.0,CMH1
30351,30351,2023-02-05 07:00:00,0.0,299.0,CMH1
30513,30513,2023-02-06 07:00:00,999.99,299.0,CMH1
30514,30514,2023-02-06 07:00:00,100.0,299.0,CMH1
30515,30515,2023-02-06 07:00:00,75.0,299.0,CMH1
30516,30516,2023-02-06 07:00:00,52.5,299.0,CMH1
30517,30517,2023-02-06 07:00:00,35.0,299.0,CMH1
30518,30518,2023-02-06 07:00:00,30.65,299.0,CMH1
30519,30519,2023-02-06 07:00:00,0.0,299.0,CMH1
30678,30678,2023-02-07 07:00:00,999.99,299.0,CMH1
30679,30679,2023-02-07 07:00:00,92.0,299.0,CMH1
30680,30680,2023-02-07 07:00:00,67.0,299.0,CMH1
30681,30681,2023-02-07 07:00:00,42.0,299.0,CMH1
30682,30682,2023-02-07 07:00:00,32.0,299.0,CMH1
30683,30683,2023-02-07 07:00:00,27.65,299.0,CMH1
30684,30684,2023-02-07 07:00:00,0.0,299.0,CMH1
30846,30846,2023-02-08 07:00:00,999.99,299.0,CMH1
30847,30847,2023-02-08 07:00:00,93.0,299.0,CMH1
30848,30848,2023-02-08 07:00:00,63.0,299.0,CMH1
30849,30849,2023-02-08 07:00:00,48.0,299.0,CMH1
30850,30850,2023-02-08 07:00:00,33.0,299.0,CMH1
30851,30851,2023-02-08 07:00:00,28.65,299.0,CMH1
30852,30852,2023-02-08 07:00:00,0.0,299.0,CMH1
31014,31014,2023-02-09 07:00:00,999.99,299.0,CMH1
31015,31015,2023-02-09 07:00:00,85.0,299.0,CMH1
31016,31016,2023-02-09 07:00:00,55.0,299.0,CMH1
31017,31017,2023-02-09 07:00:00,45.0,299.0,CMH1
31018,31018,2023-02-09 07:00:00,33.0,299.0,CMH1
31019,31019,2023-02-09 07:00:00,28.65,299.0,CMH1
31020,31020,2023-02-09 07:00:00,0.0,299.0,CMH1
31182,31182,2023-02-10 07:00:00,999.99,299.0,CMH1
31183,31183,2023-02-10 07:00:00,93.0,299.0,CMH1
31184,31184,2023-02-10 07:00:00,63.0,299.0,CMH1
31185,31185,2023-02-10 07:00:00,48.0,299.0,CMH1
31186,31186,2023-02-10 07:00:00,33.0,299.0,CMH1
31187,31187,2023-02-10 07:00:00,28.65,299.0,CMH1
31188,31188,2023-02-10 07:00:00,0.0,299.0,CMH1
31350,31350,2023-02-11 07:00:00,999.99,299.0,CMH1
31351,31351,2023-02-11 07:00:00,125.0,299.0,CMH1
31352,31352,2023-02-11 07:00:00,85.0,299.0,CMH1
31353,31353,2023-02-11 07:00:00,41.7,299.0,CMH1
31354,31354,2023-02-11 07:00:00,26.7,299.0,CMH1
31355,31355,2023-02-11 07:00:00,22.35,299.0,CMH1
31356,31356,2023-02-11 07:00:00,0.0,299.0,CMH1
31518,31518,2023-02-12 07:00:00,999.99,299.0,CMH1
31519,31519,2023-02-12 07:00:00,100.0,299.0,CMH1
31520,31520,2023-02-12 07:00:00,85.0,299.0,CMH1
31521,31521,2023-02-12 07:00:00,41.7,299.0,CMH1
31522,31522,2023-02-12 07:00:00,26.7,299.0,CMH1
31523,31523,2023-02-12 07:00:00,22.35,299.0,CMH1
31524,31524,2023-02-12 07:00:00,0.0,299.0,CMH1
31686,31686,2023-02-13 07:00:00,999.99,299.0,CMH1
31687,31687,2023-02-13 07:00:00,125.0,299.0,CMH1
31688,31688,2023-02-13 07:00:00,50.0,299.0,CMH1
31689,31689,2023-02-13 07:00:00,41.7,299.0,CMH1
31690,31690,2023-02-13 07:00:00,26.7,299.0,CMH1
31691,31691,2023-02-13 07:00:00,22.35,299.0,CMH1
31692,31692,2023-02-13 07:00:00,0.0,299.0,CMH1
31854,31854,2023-02-14 07:00:00,999.99,299.0,CMH1
31855,31855,2023-02-14 07:00:00,90.0,299.0,CMH1
31856,31856,2023-02-14 07:00:00,65.0,299.0,CMH1
31857,31857,2023-02-14 07:00:00,50.0,299.0,CMH1
31858,31858,2023-02-14 07:00:00,32.0,299.0,CMH1
31859,31859,2023-02-14 07:00:00,27.65,299.0,CMH1
31860,31860,2023-02-14 07:00:00,0.0,299.0,CMH1
32022,32022,2023-02-15 07:00:00,999.99,299.0,CMH1
32023,32023,2023-02-15 07:00:00,90.0,299.0,CMH1
32024,32024,2023-02-15 07:00:00,65.0,299.0,CMH1
32025,32025,2023-02-15 07:00:00,50.0,299.0,CMH1
32026,32026,2023-02-15 07:00:00,35.0,299.0,CMH1
32027,32027,2023-02-15 07:00:00,30.65,299.0,CMH1
32028,32028,2023-02-15 07:00:00,0.0,299.0,CMH1
32190,32190,2023-02-16 07:00:00,999.99,299.0,CMH1
32191,32191,2023-02-16 07:00:00,128.0,299.0,CMH1
32192,32192,2023-02-16 07:00:00,88.0,299.0,CMH1
32193,32193,2023-02-16 07:00:00,48.0,299.0,CMH1
32194,32194,2023-02-16 07:00:00,33.0,299.0,CMH1
32195,32195,2023-02-16 07:00:00,28.65,299.0,CMH1
32196,32196,2023-02-16 07:00:00,0.0,299.0,CMH1
32352,32352,2023-02-17 07:00:00,45.0,299.0,CMH1
32353,32353,2023-02-17 07:00:00,30.0,299.0,CMH1
32354,32354,2023-02-17 07:00:00,25.65,299.0,CMH1
32355,32355,2023-02-17 07:00:00,0.0,299.0,CMH1
32508,32508,2023-02-18 07:00:00,999.99,299.0,CMH1
32509,32509,2023-02-18 07:00:00,97.0,299.0,CMH1
32510,32510,2023-02-18 07:00:00,57.0,299.0,CMH1
32511,32511,2023-02-18 07:00:00,42.0,299.0,CMH1
32512,32512,2023-02-18 07:00:00,32.0,299.0,CMH1
32513,32513,2023-02-18 07:00:00,27.65,299.0,CMH1
32514,32514,2023-02-18 07:00:00,0.0,299.0,CMH1
32676,32676,2023-02-19 07:00:00,999.99,299.0,CMH1
32677,32677,2023-02-19 07:00:00,97.0,299.0,CMH1
32678,32678,2023-02-19 07:00:00,57.0,299.0,CMH1
32679,32679,2023-02-19 07:00:00,42.0,299.0,CMH1
32680,32680,2023-02-19 07:00:00,32.0,299.0,CMH1
32681,32681,2023-02-19 07:00:00,27.65,299.0,CMH1
32682,32682,2023-02-19 07:00:00,0.0,299.0,CMH1
32844,32844,2023-02-20 07:00:00,999.99,299.0,CMH1
32845,32845,2023-02-20 07:00:00,97.0,299.0,CMH1
32846,32846,2023-02-20 07:00:00,57.0,299.0,CMH1
32847,32847,2023-02-20 07:00:00,42.0,299.0,CMH1
32848,32848,2023-02-20 07:00:00,32.0,299.0,CMH1
32849,32849,2023-02-20 07:00:00,27.65,299.0,CMH1
32850,32850,2023-02-20 07:00:00,0.0,299.0,CMH1
33012,33012,2023-02-21 07:00:00,999.99,299.0,CMH1
33013,33013,2023-02-21 07:00:00,97.0,299.0,CMH1
33014,33014,2023-02-21 07:00:00,57.0,299.0,CMH1
33015,33015,2023-02-21 07:00:00,42.0,299.0,CMH1
33016,33016,2023-02-21 07:00:00,32.0,299.0,CMH1
33017,33017,2023-02-21 07:00:00,27.65,299.0,CMH1
33018,33018,2023-02-21 07:00:00,0.0,299.0,CMH1
33180,33180,2023-02-22 07:00:00,999.99,299.0,CMH1
33181,33181,2023-02-22 07:00:00,100.0,299.0,CMH1
33182,33182,2023-02-22 07:00:00,65.0,299.0,CMH1
33183,33183,2023-02-22 07:00:00,50.0,299.0,CMH1
33184,33184,2023-02-22 07:00:00,30.0,299.0,CMH1
33185,33185,2023-02-22 07:00:00,25.65,299.0,CMH1
33186,33186,2023-02-22 07:00:00,0.0,299.0,CMH1
33348,33348,2023-02-23 07:00:00,999.99,299.0,CMH1
33349,33349,2023-02-23 07:00:00,110.0,299.0,CMH1
33350,33350,2023-02-23 07:00:00,100.0,299.0,CMH1
33351,33351,2023-02-23 07:00:00,75.0,299.0,CMH1
33352,33352,2023-02-23 07:00:00,40.0,299.0,CMH1
33353,33353,2023-02-23 07:00:00,35.65,299.0,CMH1
33354,33354,2023-02-23 07:00:00,0.0,299.0,CMH1
33501,33501,2023-02-24 07:00:00,75.0,299.0,CMH1
33502,33502,2023-02-24 07:00:00,40.0,299.0,CMH1
33503,33503,2023-02-24 07:00:00,35.65,299.0,CMH1
33504,33504,2023-02-24 07:00:00,0.0,299.0,CMH1
33660,33660,2023-02-25 07:00:00,999.99,299.0,CMH1
33661,33661,2023-02-25 07:00:00,125.0,299.0,CMH1
33662,33662,2023-02-25 07:00:00,100.0,299.0,CMH1
33663,33663,2023-02-25 07:00:00,65.0,299.0,CMH1
33664,33664,2023-02-25 07:00:00,35.0,299.0,CMH1
33665,33665,2023-02-25 07:00:00,30.65,299.0,CMH1
33666,33666,2023-02-25 07:00:00,0.0,299.0,CMH1
